Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,70147,7R03-030,City of New Madrid,Active,Rural Reporter,New Madrid,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,83301,77185,100024
2017,70148,7R04-050,Saline County Area Transit(SCAT),Active,Rural Reporter,Western,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,263929,262593,300118
2017,70152,7R03-002,City of Carthage,Active,Rural Reporter,Carthage,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,71279,76823,82993
2017,70153,7R04-038,City of North Platte,Active,Rural Reporter,North Platte,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,634603,639785,656658
2017,70155,7R03-006,City of West Plains,Active,Rural Reporter,West Plains,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,153877,164832,162663
2017,70156,7R04-039,Community Concern ,Active,Rural Reporter,Norfolk,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,217270,351680,392352
2015,70157,7R02-101,"Hamilton County VIP's, Inc.",Inactive,Rural Reporter,,KS,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,11612,,
2017,70158,7R02-073,Elk County,Active,Rural Reporter,Howard,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,77972,89174,102074
2017,70158,7R02-073,Elk County,Active,Rural Reporter,Howard,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70159,7R04-058,Webster County Public Transit,Active,Rural Reporter,Red Cloud,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,99761,93418,101412
2017,70160,7R04-018,Eastern Nebraska ,Active,Rural Reporter,Omaha,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,303458,430630,447413
2017,70162,7R03-027,City of Excelsior Springs,Active,Rural Reporter,Excelsior Springs,MO,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70162,7R03-027,City of Excelsior Springs,Active,Rural Reporter,Excelsior Springs,MO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,149451,153400,153900
2017,70163,7R02-061,"Paola Senior Citizen Center, Inc.(PSC)",Active,Rural Reporter,Paola,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,30163,30368,41732
2017,70163,7R02-061,"Paola Senior Citizen Center, Inc.(PSC)",Active,Rural Reporter,Paola,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70164,7R04-037,Lancaster Co Rural Transit,Active,Rural Reporter,Lincoln,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,81500,74098,70164
2017,70165,7R03-003,City of Houston(Houston Shuttle),Active,Rural Reporter,Houston,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,123184,111804,124636
2017,70167,7R02-038,Ellsworth County Council on Aging,Active,Rural Reporter,Ellsworth,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,52540,39680,18998
2017,70168,7R03-018,"Scott County Transit System, Inc.",Active,Rural Reporter,Sikeston,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,242349,259552,323377
2017,70171,7R02-039,City of Wilson,Active,Rural Reporter,Wilson,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,6120,6908,5184
2017,70173,7R01-018,Clinton Municipal Transit Administration(Clinton MTA),Active,Rural Reporter,Clinton,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,268570
2017,70173,7R01-018,Clinton Municipal Transit Administration(Clinton MTA),Active,Rural Reporter,Clinton,IA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1640013,1629222,1429953
2017,70174,7R02-066,Elm Acres Youth and Family Services,Active,Rural Reporter,Pittsburg,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,50410,41988,39132
2017,70177,7R03-013,City of El Dorado Springs,Active,Rural Reporter,El Dorado Springs,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,121471,119351,124476
2017,70178,7R02-058,City of Paola/Lakemary Center,Active,Rural Reporter,Paola,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,66168,149474,73985
2017,70179,7R02-029,McPherson County Council on Aging(MCCCA),Active,Rural Reporter,McPherson,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,130904,148146,147656
2017,70180,7R02-085,Reno County Public Transportation(RCAT),Active,Rural Reporter,Hutchinson,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,340287,509499,541490
2017,70180,7R02-085,Reno County Public Transportation(RCAT),Active,Rural Reporter,Hutchinson,KS,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,576949,409696,479138
2017,70181,7R04-033,City Of Tecumseh,Active,Rural Reporter,Tecumseh,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,38023,53173,65661
2017,70182,7R04-045,Phelps County Senior Citizen,Active,Rural Reporter,Holdrege,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,144948,148111,139090
2017,70183,7R04-052,Scotts Bluff Public Transit,Active,Rural Reporter,Gering,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,340736,325793,325831
2017,70184,7R02-060,"Louisburg Area Senior Citizens, Inc.",Active,Rural Reporter,Louisburg,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,55218,49538,51418
2017,70185,7R01-002,North Iowa Area Council of Governments(NIARTS),Active,Rural Reporter,Mason City,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2905492,2872234,2804473
2017,70186,7R02-071,Greenwood County Council on Aging,Active,Rural Reporter,Eureka,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,156414,161831,104356
2017,70187,7R02-072,"Twin Rivers Developmental Supports, Inc.",Active,Rural Reporter,Arkansas City,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,120121,109142,113992
2014,70188,7R04-019,City of Fremont,Inactive,Rural Reporter,,NE,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70189,7R03-012,City of Clinton,Active,Rural Reporter,Clinton,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,154625,130013,144585
2014,70190,7R04-030,Atkinson Senior Center,Inactive,Rural Reporter,,NE,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70191,7R02-047,City of Phillipsburg,Active,Rural Reporter,Phillipsburg,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,68707,63993,59503
2017,70192,7R04-055,Loup City,Active,Rural Reporter,Loup City,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,35670,35786,39360
2017,70193,7R04-063,City of Plainview Handivan,Active,Rural Reporter,Plainview,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,12607,14601,9208
2017,70194,7R04-022,Cambridge Memorial Hospital,Active,Rural Reporter,Cambridge,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,44932,45082,52069
2017,70195,7R01-001,Northeast Iowa Community Action Corporation(NEICAT),Active,Rural Reporter,Decorah,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2813431,2958836,3405798
2017,70196,7R02-030,Republic County Transportation,Active,Rural Reporter,Belleville,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,41081,45099,44045
2017,70196,7R02-030,Republic County Transportation,Active,Rural Reporter,Belleville,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70197,7R02-102,Lane County Transportation,Active,Rural Reporter,Dighton,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,17333,17409,14028
2017,70198,7R04-028,Harlan Co. Public Transit,Active,Rural Reporter,Alma,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,47154,50696,57729
2017,70199,7R02-051,Logan County Hospital,Active,Rural Reporter,Oakley,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,33086,42240,42310
2017,70200,7R04-035,Kimball/Banner Extension Service,Active,Rural Reporter,Kimball,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,52740,49995,66900
2017,70201,7R02-007,"Independence, Inc.",Active,Rural Reporter,Lawrence,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,304925,287957,306102
2017,70202,7R04-002,Wolf Memorial Good Samaritan Center,Active,Rural Reporter,Albion,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,34543,33945,40667
2017,70203,7R04-041,Morrill County Handi Bus,Active,Rural Reporter,Bridgeport,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,74644,86694,82785
2017,70204,7R02-056,Anderson County Council on Aging,Active,Rural Reporter,Garnett,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,98982,107199,53518
2017,70204,7R02-056,Anderson County Council on Aging,Active,Rural Reporter,Garnett,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70205,7R04-021,Fillmore County,Active,Rural Reporter,Geneva,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,90749,90673,90084
2017,70206,7R02-080,Kingman County Council on Aging,Active,Rural Reporter,Kingaman,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,64748,76231,82952
2014,70207,7R02-016,Twin Valley Developmental Services,Inactive,Rural Reporter,,KS,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70208,7R02-015,Marshall County Agency on Aging,Active,Rural Reporter,Marysville,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,116343,142040,138919
2017,70208,7R02-015,Marshall County Agency on Aging,Active,Rural Reporter,Marysville,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70209,7R02-124,"Four County Mental Health, Inc.",Active,Rural Reporter,Independence,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,978432,1495562,1218314
2017,70210,7R02-084,Rice County Council on Aging,Active,Rural Reporter,Lyons,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,120636,171219,174044
2017,70211,7R03-004,City of Lamar(T.A.T.S.),Active,Rural Reporter,Lamar,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,108281,108531,126498
2017,70212,7R04-008,Cedar County Transit,Active,Rural Reporter,Wynot,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,52987,65007,96855
2017,70213,7R02-009,Nemaha County Transit,Active,Rural Reporter,Seneca,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,112365,157701,247907
2017,70214,7R04-046,City of Columbus Transit,Active,Rural Reporter,Columbus,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,258373,281643,275858
2017,70215,7R02-049,City of Goodland,Active,Rural Reporter,Goodland,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,26533,24090,25203
2017,70216,7R04-036,Avera Creighton Hospital,Active,Rural Reporter,Creighton,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,67050,97631,80956
2017,70217,7R01-016,Southeast Iowa Regional Planning Commission(SEIRPC dba SEIBUS),Active,Rural Reporter,West Burlington,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1112622,1069590,1185944
2017,70218,7R02-026,Wabaunsee County General Public Transportation,Active,Rural Reporter,Alma,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,51309,63630,60689
2017,70219,7R01-006,Region Six Planning Commission/PeopleRides(PeopleRides),Active,Rural Reporter,Marshalltown,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,766130,728796,830260
2017,70220,7R04-031,Avera St.Anthony's Hospital,Active,Rural Reporter,O Neill,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,166905,174628,185367
2017,70221,7R01-014,Southern Iowa Trolley(SIT),Active,Rural Reporter,Creston,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1203623,1244866,1364611
2017,70222,7R02-059,Coffey County Transportation,Active,Rural Reporter,Burlington,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,260965,272256,296901
2017,70223,7R04-060,Senior Information Center York,Active,Rural Reporter,York,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,125661,124718,126847
2017,70224,7R01-012,Region XII Council of Governments/WITS(WITS),Active,Rural Reporter,Carroll,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1992298,2128550,2261381
2017,70225,7R02-057,Franklin County Aging Services,Active,Rural Reporter,Ottawa,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,118497,123966,127976
2017,70225,7R02-057,Franklin County Aging Services,Active,Rural Reporter,Ottawa,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70226,7R02-065,Class LTD,Active,Rural Reporter,Columbus,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,181654,167985,245027
2017,70226,7R02-065,Class LTD,Active,Rural Reporter,Columbus,KS,2010,,,,,Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70227,7R02-125,City of Liberal,Active,Rural Reporter,Liberal,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,122738,66044
2017,70227,7R02-125,City of Liberal,Active,Rural Reporter,Liberal,KS,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,213479,150013,222355
2017,70228,7R02-083,Harper County Department on Aging,Active,Rural Reporter,Anthony,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,108823,106009,99772
2017,70230,7R04-061,Wakefield Senior Center,Active,Rural Reporter,Wakefield,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,15561,33152,8420
2017,70231,7R02-003,Leavenworth County Council on Aging(COA),Active,Rural Reporter,Leavenworth,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,260621,240528,124273
2017,70232,7R04-047,City Of McCook Public Transit,Active,Rural Reporter,McCook,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,132280,121823,128391
2017,70233,7R04-057,Wayne Public Transit ,Active,Rural Reporter,Wayne,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,77717,77049,82891
2017,70234,7R04-040,Central City ,Active,Rural Reporter,Central City,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,66760,62508,96536
2017,70235,7R02-075,"Cowley County Council on Aging, Inc.(CCCOA)",Active,Rural Reporter,Winfield,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,166498,203703,196720
2016,70237,7R04-062,Community Senior Center,Inactive,Rural Reporter,,NE,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,19357,8707,
2017,70238,7R02-077,Harvey County Department on Aging,Active,Rural Reporter,Newton,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,140571,156798,155815
2015,70239,7R02-067,"Senior Services of Southeast Kansas, Inc.",Inactive,Rural Reporter,,KS,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,40675,,
2017,70240,7R01-003,Regional Transit Authority/RIDES(RIDES),Active,Rural Reporter,Spencer,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2745531,2929186,2968897
2017,70241,7R02-053,City of Russell,Active,Rural Reporter,Russell,KS,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,70732
2017,70242,7R01-015,10-15 Regional Transit Agency,Active,Rural Reporter,Ottumwa,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1654057,1816782,2392339
2017,70244,7R04-020,City of Benkelman,Active,Rural Reporter,Benkelman,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,34548,32643,35968
2017,70245,7R02-055,Community Senior Service Center,Active,Rural Reporter,Osawatomie,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,70149,80968,81652
2017,70246,7R04-053,Seward County Handibus,Active,Rural Reporter,Seward,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,157022,181234,188045
2017,70247,7R04-014,City  of Crawford,Active,Rural Reporter,Crawford,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,48400,53186,58436
2017,70248,7R02-022,Lyon County Area Transportation(LCAT),Active,Rural Reporter,Emporia,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,446925,277122,346766
2017,70248,7R02-022,Lyon County Area Transportation(LCAT),Active,Rural Reporter,Emporia,KS,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,113771,139906
2017,70249,7R03-011,"Franklin County Transportation Council, Inc.",Active,Rural Reporter,Union,MO,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70249,7R03-011,"Franklin County Transportation Council, Inc.",Active,Rural Reporter,Union,MO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,705815,748075,785062
2017,70250,7R02-020,Clay County Task Force,Active,Rural Reporter,Clay Center,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,83039,50985,53339
2017,70253,7R04-051,Saunders County Transportation,Active,Rural Reporter,Wahoo,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,76751,76334,73272
2017,70255,7R02-032,"Solomon Valley Transportation, Inc.",Active,Rural Reporter,Beloit,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,164281,241945,307886
2017,70255,7R02-032,"Solomon Valley Transportation, Inc.",Active,Rural Reporter,Beloit,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70256,7R01-005,MIDAS Council of Governments(MIDAS),Active,Rural Reporter,Fort Dodge,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1233983,1136970,1193478
2017,70257,7R03-014,Macon Area Chamber of Commerce,Active,Rural Reporter,Macon,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,67196,69172,69812
2017,70257,7R03-014,Macon Area Chamber of Commerce,Active,Rural Reporter,Macon,MO,2010,,,,,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70258,7R01-013,Southwest Iowa Planning Council /SW Iowa Transit(SWITA),Active,Rural Reporter,Atlantic,IA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2793121,3040024,3321341
2017,70259,7R02-082,Futures Unlimited,Active,Rural Reporter,Wellington,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,259829,320302,287813
2017,70260,7R01-021,City of Mason City(MTC),Active,Rural Reporter,Mason City,IA,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70260,7R01-021,City of Mason City(MTC),Active,Rural Reporter,Mason City,IA,2010,,,,,New in 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,363408
2017,70260,7R01-021,City of Mason City(MTC),Active,Rural Reporter,Mason City,IA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,873951,942041,556310
2017,70263,7R03-019,"SERVE, Inc.(SERVE CALTRAN, Inc.)",Active,Rural Reporter,Fulton,MO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,438030,502232,544892
2017,70265,7R04-015,City of  Chadron,Active,Rural Reporter,Chadron,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,65771,64337,59889
2017,70266,7R02-081,City of Kingman,Active,Rural Reporter,Kingman,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,85996,105134,93450
2017,70266,7R02-081,City of Kingman,Active,Rural Reporter,Kingman,KS,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70267,7R02-120,Project Concern,Active,Rural Reporter,Atchinson,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,43857,67530,69727
2017,70268,7R02-052,Gove County Medical Center(GCMC),Active,Rural Reporter,Quinter,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,30237,31117,30719
2017,70271,,"Kansas City, City of Missouri(KCMO)",Active,Full Reporter,Kansas City,MO,2010,"Kansas City, MO-KS",31,678,1519417,Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2017,70271,,"Kansas City, City of Missouri(KCMO)",Active,Full Reporter,Kansas City,MO,2010,"Kansas City, MO-KS",31,678,1519417,New in 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,4140010
2017,70272,,Flint Hills Regional Council(FHRC),Active,Separate Service,Ogden,KS,2010,"Manhattan, KS",469,21,54622,Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,,,,2930,11299
2017,70272,,Flint Hills Regional Council(FHRC),Active,Separate Service,Ogden,KS,2010,"Manhattan, KS",469,21,54622,Existing 2017,MB,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,,,,2930,11300
2017,70273,,Sac and Fox Nation of Missouri,Active,Reduced Reporter,Reserve,KS,2010,Kansas Non-UZA,0,0,0,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,68290
2017,77063,7T01,Ponca Tribe of Nebraska(PTN),Active,Reduced Reporter,Niobrara,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,453653,694164,675449
2017,77063,7T01,Ponca Tribe of Nebraska(PTN),Active,Reduced Reporter,Niobrara,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,77063,7T01,Ponca Tribe of Nebraska(PTN),Active,Reduced Reporter,Niobrara,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,77069,7T03,"Santee Sioux Nation(Santee Reservation, NE)",Active,Reduced Reporter,Niobrara   ,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,40106,,
2017,77069,7T03,"Santee Sioux Nation(Santee Reservation, NE)",Active,Reduced Reporter,Niobrara   ,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,55463,,49734
2017,77075,7T02,Prairie Band Potawatomi Nation,Active,Reduced Reporter,Mayetta,KS,2010,Kansas Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,238146,277510,376374
2017,77076,,Rawlins County ,Active,Rural Reporter,Atwood,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,36636,38605,40807
2017,77077,,Omaha Tribe Public Transit,Active,Reduced Reporter,Macy,NE,2010,Nebraska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,173095,332618,182669
2017,77078,,Garden County,Active,Rural Reporter,Oshkosh,NE,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,63750,100768,115197
2017,77079,,Northeast Kansas Area Agency on Aging,Active,Rural Reporter,Hiawatha,KS,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,65216,145579
