Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,90163,9163,Camarillo Area Transit(CAT),Active,Reduced Reporter,Camarillo,CA,2010,"Camarillo, CA",386,22,71772,Existing 2017,MB,PT,Operating,,,,,,4330,,,,,,,,,,,,,,,0,2120,2086,2097,4542,5339,5402
2017,90164,9164,Ventura Intercity Service Transit Authority(VISTA),Active,Full Reporter,Ventura,CA,2010,"Oxnard, CA",103,84,367260,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,58336,56772,57267,57222,58274
2017,90164,9164,Ventura Intercity Service Transit Authority(VISTA),Active,Full Reporter,Ventura,CA,2010,"Oxnard, CA",103,84,367260,Existing 2017,DR,PT,Operating,,,,,,10456,10824,13373,14372,16046,19422,21344,21882,27960,30273,30094,30414,32075,29670,30999,29120,32526,32066,31180,24790,12094,11181
2017,90164,9164,Ventura Intercity Service Transit Authority(VISTA),Active,Full Reporter,Ventura,CA,2010,"Oxnard, CA",103,84,367260,Existing 2017,MB,PT,Operating,,,,,,22231,21478,17085,21809,30655,34775,43311,43239,44147,44761,45214,45611,47191,50701,51979,52803,53109,,0,5396,14145,12011
2017,90165,9165,Thousand Oaks Transit(TOT),Active,Reduced Reporter,Thousand Oaks,CA,2010,"Thousand Oaks, CA",168,86,214811,Existing 2017,DR,PT,Operating,,,,,,13900,13092,12792,13870,16004,19137,21255,24406,29794,28508,26419,28565,30085,33704,35599,37204,37987,36629,37006,40319,41936,37681
2017,90165,9165,Thousand Oaks Transit(TOT),Active,Reduced Reporter,Thousand Oaks,CA,2010,"Thousand Oaks, CA",168,86,214811,Existing 2017,MB,PT,Operating,,,,,,9340,9410,9410,9410,10020,15199,15271,13657,13301,13250,13342,13194,13203,12668,13072,12792,15165,15153,27541,31961,24080,24908
2015,90166,9166,LACMTA - Small Operators(LACMTA),Inactive,Full Reporter,Los Angeles,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,DR,PT,Discontinued,,,,,,,,6055,154790,165812,195295,243817,272043,292845,308922,312799,305770,353086,342816,299173,302045,308355,292777,276169,273763,,
2015,90166,9166,LACMTA - Small Operators(LACMTA),Inactive,Full Reporter,Los Angeles,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,66881,66687,64575,63475,61223,63467,,
2015,90166,9166,LACMTA - Small Operators(LACMTA),Inactive,Full Reporter,Los Angeles,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Pre 2017,MB,PT,Discontinued,,,,,,,,,41802,104571,259674,298950,333038,407005,459380,448798,487389,480713,492264,503362,509641,509059,494009,502944,517488,,
2017,90167,9167,Davis Community Transit(DCT),Active,Reduced Reporter,Davis,CA,2010,"Davis, CA",382,14,72794,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,5023,4700,5097,5342,5455,5777,5404
2017,90168,9168,Roseville Transit,Active,Reduced Reporter,Roseville,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,6974,6287,5686,5654,5862,6147,6575
2017,90168,9168,Roseville Transit,Active,Reduced Reporter,Roseville,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,PT,Operating,,,,,,,15855,16103,16620,18541,18144,19947,19493,16876,15353,15066,14508,13023,13328,12279,11558,10772,10237,10916,12154,12332,11642
2017,90168,9168,Roseville Transit,Active,Reduced Reporter,Roseville,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,PT,Operating,,,,,,,16575,17517,18009,19560,22335,34953,36350,39935,43654,43475,42965,41139,42179,42516,30087,29557,31765,33010,32846,32665,32753
2017,90169,9169,"vRide, Inc. - Valley Metro",Active,Full Reporter,Phoenix,AZ,2010,"Phoenix-Mesa, AZ",12,1147,3629114,Existing 2017,VP,DO,Discontinued,,,,,,40320,61236,55692,66765,79432,81891,89376,90324,88614,101156,128216,133455,159980,147969,127297,130107,144392,144778,130425,143760,151466,156573
2006,90170,9170,ATC / Vancom,Inactive,Full Reporter,Oakland,CA,2000,"San Francisco-Oakland, CA",12,527,3228605,Pre 2017,DR,PT,Discontinued,,,,,,,224179,358657,359674,374504,404251,412343,395492,395077,389821,368100,,,,,,,,,,,
2017,90171,9171,Santa Clarita Transit(SCT),Active,Full Reporter,Santa Clarita,CA,2010,"Santa Clarita, CA",146,77,258653,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,35506,36200,36327,36479,36804
2017,90171,9171,Santa Clarita Transit(SCT),Active,Full Reporter,Santa Clarita,CA,2010,"Santa Clarita, CA",146,77,258653,Existing 2017,DR,PT,Operating,,,,,,,,24604,24018,23982,24890,24596,27605,24516,26038,29022,28402,29475,35971,38658,38010,48342,42896,46973,46603,47115,48747
2017,90171,9171,Santa Clarita Transit(SCT),Active,Full Reporter,Santa Clarita,CA,2010,"Santa Clarita, CA",146,77,258653,Existing 2017,MB,PT,Operating,,,,,,,,108866,112900,122136,133306,135047,143321,140858,139382,143217,151595,167543,167974,161670,161614,161567,125302,126051,132767,133884,133514
2013,90172,9172,City of Tempe Transit Division - dba Valley Metro(TIM - Tempe in Motion),Inactive,Full Reporter,Tempe,AZ,2010,"Phoenix-Mesa, AZ",12,1147,3629114,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2013,90172,9172,City of Tempe Transit Division - dba Valley Metro(TIM - Tempe in Motion),Inactive,Full Reporter,Tempe,AZ,2010,"Phoenix-Mesa, AZ",12,1147,3629114,Pre 2017,MB,PT,Discontinued,,,,,,,,,97422,192313,307974,412868,350321,354820,357831,345821,369306,474873,586011,564795,491396,454896,456149,,,,
2017,90173,9173,Transit Joint Powers Authority for Merced County(The Bus),Active,Full Reporter,Merced,CA,2010,"Merced, CA",235,48,136969,Existing 2017,DR,PT,Operating,,,,,,,20995,22176,25654,25823,27756,25269,26840,31988,32900,33766,30266,35014,35646,40602,42322,43011,39810,38021,26327,18655,22152
2017,90173,9173,Transit Joint Powers Authority for Merced County(The Bus),Active,Full Reporter,Merced,CA,2010,"Merced, CA",235,48,136969,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,21,270,475,635,,,
2017,90173,9173,Transit Joint Powers Authority for Merced County(The Bus),Active,Full Reporter,Merced,CA,2010,"Merced, CA",235,48,136969,Existing 2017,MB,PT,Operating,,,,,,,32851,33012,34798,45998,45882,48896,51448,50126,54072,70408,76500,75276,81414,73616,71220,72147,71750,107613,122283,130758,126357
2011,90174,9174,City of Benicia(Benicia Breeze),Inactive,Full Reporter,Benicia,CA,2010,"Vallejo, CA",203,42,165074,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,8453,4232,3175,,,0,,,,,,
2011,90174,9174,City of Benicia(Benicia Breeze),Inactive,Full Reporter,Benicia,CA,2010,"Vallejo, CA",203,42,165074,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,12431,19415,19392,,,0,,,,,,
2017,90175,9175,City of Lodi - Transit Division(Grapeline),Active,Reduced Reporter,Lodi,CA,2010,"Lodi, CA",403,16,68738,Existing 2017,DR,PT,Operating,,,,,,,13302,16976,20622,22165,23063,27090,26206,28427,29197,27976,28944,28514,26866,17156,14019,13679,11350,11835,12131,11399,12074
2017,90175,9175,City of Lodi - Transit Division(Grapeline),Active,Reduced Reporter,Lodi,CA,2010,"Lodi, CA",403,16,68738,Existing 2017,MB,PT,Operating,,,,,,,15294,17872,20805,22666,22420,22105,23510,23797,23946,21992,21079,21259,21059,18685,17624,18073,18036,21273,22378,22453,22511
2011,90176,9176,"Honolulu - VPSI, Inc.",Inactive,Full Reporter,Honolulu,HI,2010,"Urban Honolulu, HI",54,170,802459,Pre 2017,VP,DO,Discontinued,,,,,,,,82026,78594,88770,78922,80691,90933,94771,98834,105228,108383,120800,111638,122718,61824,,,,,,
2004,90177,9177,Town of Guadalupe,Inactive,Full Reporter,Guadalupe,AZ,2000,"Phoenix-Mesa, AZ",13,799,2907049,Pre 2017,DR,DO,Discontinued,,,,,,,,996,741,988,,,,,,,,,,,,,,,,,
2001,90178,9178,Laidlaw Transit Services,Inactive,Full Reporter,El Monte,CA,1990,"Los Angeles, CA",2,1966,11402946,Pre 2017,MB,DO,Discontinued,,,,,,,,354070,359378,366610,374000,,,,,,,,,,,,,,,,
2001,90179,9179,Ryder/ATE,Inactive,Full Reporter,West Covina,CA,1990,"Los Angeles, CA",2,1966,11402946,Pre 2017,MB,DO,Discontinued,,,,,,,,210777,213600,219262,226149,,,,,,,,,,,,,,,,
2007,90180,9180,Coconino County Transportation Services(Mountain Line/Lift),Inactive,Full Reporter,Flagstaff,AZ,2000,"Flagstaff, AZ",403,32,57050,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,11137,10775,9022,6693,8110,8951,,,,,,,,,,
2007,90180,9180,Coconino County Transportation Services(Mountain Line/Lift),Inactive,Full Reporter,Flagstaff,AZ,2000,"Flagstaff, AZ",403,32,57050,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,16432,18062,24043,26237,32712,34974,,,,,,,,,,
2017,90182,9182,Altamont Corridor Express(ACE),Active,Full Reporter,Stockton,CA,2010,"Stockton, CA",102,93,370583,Existing 2017,CR,PT,Operating,,,,,,,,,14240,11776,16499,20160,20300,18500,18722,18697,19652,19652,22680,18648,19656,20194,23283,24301,25062,27973,28013
2017,90182,9182,Altamont Corridor Express(ACE),Active,Full Reporter,Stockton,CA,2010,"Stockton, CA",102,93,370583,Existing 2017,MB,PT,Discontinued,,,,,,,,,0,,,,,,,,,,,,0,0,,0,,,
2006,90185,9185,MTS Contract Services(MCS),Inactive,Full Reporter,San Diego,CA,2000,"San Diego, CA",15,782,2674436,Pre 2017,DR,PT,Discontinued,,,,,,,,,90283,97407,173966,180447,148449,193399,177984,180024,,,,,,,,,,,
2006,90185,9185,MTS Contract Services(MCS),Inactive,Full Reporter,San Diego,CA,2000,"San Diego, CA",15,782,2674436,Pre 2017,MB,PT,Discontinued,,,,,,,,,295907,313358,332960,367039,429879,760822,768330,747628,,,,,,,,,,,
2007,90186,9186,San Francisco Paratransit(ATC),Inactive,Full Reporter,San Francisco,CA,2000,"San Francisco-Oakland, CA",12,527,3228605,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,264334,345026,427608,391189,424434,403702,372191,,,,,,,,,,
2000,90187,9187,"San Gabriel Transit, Inc.(SGT)",Inactive,Full Reporter,Rosemead,CA,1990,"Los Angeles, CA",2,1966,11402946,Pre 2017,DR,PT,Discontinued,,,,,,,,,,191376,,,,,,,,,,,,,,,,,
2003,90188,9188,County of San Diego Transit System(CTS),Inactive,Full Reporter,San Diego,CA,2000,"San Diego, CA",15,782,2674436,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,113462,110733,93171,,,,,,,,,,,,,,
2003,90188,9188,County of San Diego Transit System(CTS),Inactive,Full Reporter,San Diego,CA,2000,"San Diego, CA",15,782,2674436,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,208737,213142,261539,,,,,,,,,,,,,,
2006,90189,9189,National City Transit(NCT),Inactive,Full Reporter,National City,CA,2000,"San Diego, CA",15,782,2674436,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,41599,41560,41748,42288,41782,41284,,,,,,,,,,,
2001,90190,9190,"Laidlaw Transit Services, Inc.",Inactive,Full Reporter,San Jose,CA,1990,"San Jose, CA",23,338,1435019,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,348154,,,,,,,,,,,,,,,,
2017,90191,9191,Town of Oro Valley - Transit Services Division(SunShutDNR),Active,Reduced Reporter,Oro Valley,AZ,2010,"Tucson, AZ",52,353,843168,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,7096,11533,20928,27164,27586,30359,32168
2012,90192,9192,Yuma Metropolitan Planning Organization(Yuma County Area Transit),Inactive,Full Reporter,Yuma,AZ,2010,"Yuma, AZ-CA",238,59,135267,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,17576,19888,42970,45800,45902,25739,24558,23697,9747,7441,,,,,
2012,90192,9192,Yuma Metropolitan Planning Organization(Yuma County Area Transit),Inactive,Full Reporter,Yuma,AZ,2010,"Yuma, AZ-CA",238,59,135267,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,13038,14229,25704,27416,28238,28238,30794,36159,17754,24045,,,,,
2015,90193,9193,Chula Vista Transit(CVT),Inactive,Full Reporter,Chula Vista,CA,2010,"San Diego, CA",15,732,2956746,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,110951,111199,108851,110917,117514,115523,117820,109589,100723,100919,100420,103288,60905,,
2017,90194,9194,City of Atascadero,Active,Reduced Reporter,Atascadero,CA,2010,"El Paso de Robles (Paso Robles)-Atascadero, CA",423,31,65088,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,3395,4828,4695,4626,4573,4713,4634
2017,90194,9194,City of Atascadero,Active,Reduced Reporter,Atascadero,CA,2010,"El Paso de Robles (Paso Robles)-Atascadero, CA",423,31,65088,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,5473,3481,3424,3132,,,
2014,90195,9195,Paso Robles Transit Services(PE),Inactive,Reduced Reporter,Paso Robles,CA,2010,"El Paso de Robles (Paso Robles)-Atascadero, CA",423,31,65088,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,3372,1330,1235,1286,,,
2014,90195,9195,Paso Robles Transit Services(PE),Inactive,Reduced Reporter,Paso Robles,CA,2010,"El Paso de Robles (Paso Robles)-Atascadero, CA",423,31,65088,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,12900,10913,11183,9819,,,
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,729,735,56,0,,,
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,2466,2465,3098,3093,3161,3163,3036
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,9,30,,0,,,116
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,12692,13483,13721,13697,13673,13066,12360,12409,12231,12150,12230,15495,15411
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,115,142,65,166,174,173,201,92
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,43793,46491,45573,48928,51259,50561,49870,49698,48950,49169,49407,59281,64660
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,4323,4542,4775,5188,5279,6317,4626,4003,3760,3990,4008,4057,3995
2017,90196,9196,Placer County Department of Public Works and Facilities(PCDPWF),Active,Full Reporter,Auburn,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,5725,5308,5391,5467,5333,5448,5505,5696,5474,5607,5785,5380,4976
2017,90197,9197,City of Tracy(TRACER),Active,Reduced Reporter,Tracy,CA,2010,"Tracy, CA",334,22,87569,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,7305,6803,6742,6853,8271,9543
2017,90197,9197,City of Tracy(TRACER),Active,Reduced Reporter,Tracy,CA,2010,"Tracy, CA",334,22,87569,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,0,,,,,,0,0,,0,,,
2017,90197,9197,City of Tracy(TRACER),Active,Reduced Reporter,Tracy,CA,2010,"Tracy, CA",334,22,87569,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,12886,15723,15882,24244,28979,26900
2017,90197,9197,City of Tracy(TRACER),Active,Reduced Reporter,Tracy,CA,2010,"Tracy, CA",334,22,87569,Existing 2017,OR,PT,Discontinued,,,,,,,,,,,,,,,0,,,,,,0,0,,0,,,
2017,90198,9198,City of Porterville(COLT),Active,Reduced Reporter,Porterville,CA,2010,"Porterville, CA",394,21,70272,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,16579,16635,8642,7113,5820,4295,4037,3614,2784,2564,2417,2306,2384
2017,90198,9198,City of Porterville(COLT),Active,Reduced Reporter,Porterville,CA,2010,"Porterville, CA",394,21,70272,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,19536,21172,21309,20970,23983,24337,24430,24582,29500,42218,42177,49734,50183
2017,90199,9199,City of Madera(MAX/DAR),Active,Reduced Reporter,Madera,CA,2010,"Madera, CA",362,22,78413,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,11055,11116,11536,12020,13016,13354
2017,90199,9199,City of Madera(MAX/DAR),Active,Reduced Reporter,Madera,CA,2010,"Madera, CA",362,22,78413,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,12560,12436,12560,12575,12560,14864
2017,90200,9200,Kings County Area Public Transit Agency(KART),Active,Full Reporter,Hanford,CA,2010,"Hanford, CA",333,28,87941,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,14757,14025,14610,14393,13463,13480,14237,14322,11575,9470,6481,5923
2017,90200,9200,Kings County Area Public Transit Agency(KART),Active,Full Reporter,Hanford,CA,2010,"Hanford, CA",333,28,87941,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,39478,40179,57859,57384,47392,36585,37607,38733,39405,39809,43295,48917
2017,90200,9200,Kings County Area Public Transit Agency(KART),Active,Full Reporter,Hanford,CA,2010,"Hanford, CA",333,28,87941,Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,74978,76764,87356,87935,138107,0,,0,,,
2017,90201,9201,City of Turlock(BLAST and DART),Active,Full Reporter,Turlock,CA,2010,"Turlock, CA",300,26,99904,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,4949,4778,4973,3427,2639,2483,2712,2922,2610,2913,2620,2609
2017,90201,9201,City of Turlock(BLAST and DART),Active,Full Reporter,Turlock,CA,2010,"Turlock, CA",300,26,99904,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,13285,13895,13895,14193,12816,12873,11454,11461,11452,12033,12894,18653
2017,90205,9205,City of Elk Grove(etran),Active,Full Reporter,Elk Grove,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,17907,18465,18946,19264,19700,20353,20743
2017,90205,9205,City of Elk Grove(etran),Active,Full Reporter,Elk Grove,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,12654,7917,15987,17408,11353,15230,10334,9461,8935,11908,12489,14350
2017,90205,9205,City of Elk Grove(etran),Active,Full Reporter,Elk Grove,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,43533,53244,65847,64812,53302,35052,35833,35008,34792,37339,38660,39041
2017,90206,9206,San Luis Obispo Regional Transit Authority(SLORTA),Active,Full Reporter,San Luis Obispo,CA,2010,"San Luis Obispo, CA",447,20,59219,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,1047,1032,1039,690,,
2017,90206,9206,San Luis Obispo Regional Transit Authority(SLORTA),Active,Full Reporter,San Luis Obispo,CA,2010,"San Luis Obispo, CA",447,20,59219,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,19861,17485,27210,28664,34763,35138,33742,33390
2017,90206,9206,San Luis Obispo Regional Transit Authority(SLORTA),Active,Full Reporter,San Luis Obispo,CA,2010,"San Luis Obispo, CA",447,20,59219,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,12468,15284,18484,,0,0,,0,,,
2017,90206,9206,San Luis Obispo Regional Transit Authority(SLORTA),Active,Full Reporter,San Luis Obispo,CA,2010,"San Luis Obispo, CA",447,20,59219,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,31106,31434,46646,45545,46326,52108,52444,57796
2017,90206,9206,San Luis Obispo Regional Transit Authority(SLORTA),Active,Full Reporter,San Luis Obispo,CA,2010,"San Luis Obispo, CA",447,20,59219,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,26044,30913,31071,,0,0,,0,,,
2017,90208,9208,Butte County Association of Governments(BCAG),Active,Full Reporter,Chico,CA,2010,"Chico, CA",306,34,98176,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,42695,42248,41068,41216,40264,40828,44254,48500,50149,50422,48211,49187
2017,90208,9208,Butte County Association of Governments(BCAG),Active,Full Reporter,Chico,CA,2010,"Chico, CA",306,34,98176,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,67293,66861,66840,67005,67181,67383,69503,70952,71017,71292,69867,70679
2017,90209,9209,"Valley Metro Rail, Inc.(VMR)",Active,Full Reporter,Phoenix,AZ,2010,"Phoenix-Mesa, AZ",12,1147,3629114,Existing 2017,LR,PT,Operating,,,,,,,,,,,,,,,,,,,95213,182781,165636,168722,168364,167226,168556,184072,265331
2017,90211,9211,Anaheim Transportation Network(ATN),Active,Full Reporter,Anaheim,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,84936,93964,90148,111934,193851,209990,224378,235522,235676,242644,230765
2010,90212,9212,Imperial Valley Transit(IVT),Inactive,Full Reporter,El Centro,CA,2000,"El Centro, CA",428,17,52954,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,14260,11956,12006,12241,,,,,,,
2010,90212,9212,Imperial Valley Transit(IVT),Inactive,Full Reporter,El Centro,CA,2000,"El Centro, CA",428,17,52954,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,76619,32364,31958,33060,,,,,,,
2017,90213,9213,City of Petaluma(Petaluma Transit),Active,Full Reporter,Petaluma,CA,2010,"Petaluma, CA",428,21,64078,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,7927,8193,8915,8479,9247,8183,8282,9078,8878,8389,9251
2017,90213,9213,City of Petaluma(Petaluma Transit),Active,Full Reporter,Petaluma,CA,2010,"Petaluma, CA",428,21,64078,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,11894,15410,15606,15804,13498,14069,15881,17117,18620,18686,19797
2017,90214,9214,City of Redondo Beach - Beach Cities Transit(BCT),Active,Full Reporter,Redondo Beach,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,7257,7255,7472,7612,6845,6803,7241,6771,6876,6431
2017,90214,9214,City of Redondo Beach - Beach Cities Transit(BCT),Active,Full Reporter,Redondo Beach,CA,2010,"Los Angeles-Long Beach-Anaheim, CA",2,1736,12150996,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,30401,30476,33162,32762,32788,33805,34025,33944,34112,34111
2017,90215,9215,Carson Area Metropolitan Planning Organization(CAMPO),Active,Reduced Reporter,Carson City,NV,2010,"Carson City, NV",454,23,58079,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,5949,5867,7981,8222,8553,8364,7971
2017,90215,9215,Carson Area Metropolitan Planning Organization(CAMPO),Active,Reduced Reporter,Carson City,NV,2010,"Carson City, NV",454,23,58079,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,13972,14032,13856,13856,15345,15265,14994
2017,90216,9R02-109,County of Sacramento Municipal Services Agency Department of Transportation(SacDOT),Active,Rural Reporter,Sacramento,CA,2010,,,,,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,219,8051,8063,8063,8792,8973
2017,90216,9R02-109,County of Sacramento Municipal Services Agency Department of Transportation(SacDOT),Active,Rural Reporter,Sacramento,CA,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,8415,,7595,8313,8703,10299,10059,10381,10853,10957
2017,90216,9R02-109,County of Sacramento Municipal Services Agency Department of Transportation(SacDOT),Active,Rural Reporter,Sacramento,CA,2010,,,,,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,18106,,10414,10122,10077,2595,2288,2288,2306,2297
2017,90217,9217,City of Manteca,Active,Reduced Reporter,Manteca,CA,2010,"Manteca, CA",345,22,83578,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,4148,4187,4213,4676,4344,4764
2017,90217,9217,City of Manteca,Active,Reduced Reporter,Manteca,CA,2010,"Manteca, CA",345,22,83578,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,10025,9912,9954,9948,10049,9767
2017,90218,9218,Riverside County Transportation Commission(RCTC 5307 Recipient),Active,Building Reporter,Riverside,CA,2010,"Riverside-San Bernardino, CA",22,545,1932666,Existing 2017,CR,PT,Building,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0
2017,90219,9219,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),Active,Full Reporter,Flagstaff,AZ,2010,"Flagstaff, AZ",384,35,71957,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,9172,25817,9217,9304,8357,7475,9912,9134,8624,7932
2017,90219,9219,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),Active,Full Reporter,Flagstaff,AZ,2010,"Flagstaff, AZ",384,35,71957,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,44606,50114,46432,47814,58315,57434,59850,63577,71559,75136
2017,90219,9219,Northern Arizona Intergovernmental Public Transportation Authority(NAIPTA),Active,Full Reporter,Flagstaff,AZ,2010,"Flagstaff, AZ",384,35,71957,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,92,938,2715
2017,90220,9220,City of Folsom(FSL),Active,Reduced Reporter,Folsom,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,0,3949,3744,3821,2994,4120,4549,4426
2017,90220,9220,City of Folsom(FSL),Active,Reduced Reporter,Folsom,CA,2010,"Sacramento, CA",28,471,1723634,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,0,7679,7824,7709,8047,8608,8510,8619
2017,90222,9222,Pima Association of Governments(PAG),Active,Full Reporter,Tucson,AZ,2010,"Tucson, AZ",52,353,843168,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,3651,3701,7831,0,0,,14029,13320
